t_right_s,t_left_s,gait_speed_right,gait_speed_left,stride_length_right,stride_length_left,mtc_right,mtc_left,segmento_right,segmento_left,Asimetria_Velocidad_pct,Asimetria_Zancada_pct,Asimetria_MTC_pct,Gait_Speed_ms
36.82,36.84,0.20788410762679244,0.36888922992009326,0.10394205381339622,0.17706683036164475,-0.009690926176678837,-0.016245542174502192,0,0,-55.829599536650825,-52.044458852552836,-50.543627675700016,0.2883866687734429
37.32,37.32,0.42739355635473486,0.4531229198457375,0.21369677817736743,0.23109268912132613,-2.490384601562881e-05,0.003532460161180251,0,0,-5.844152650505242,-7.822087627033069,-202.84002237203822,0.4402582381002362
37.82,37.83,0.5220526990220388,0.5303245557575363,0.2505852955305786,0.2598590323211928,0.00620715256365144,0.008582047425177541,0,0,-1.5720325953320131,-3.6335938258509457,-32.11661027398341,0.5261886273897876
38.3,38.32,0.2237741074176386,0.2108263420537157,0.1096493126346429,0.10330490760632069,0.0072897161979267495,-0.0007120775003450833,0,0,5.958468464389527,5.958468464389527,243.302925750962,0.21730022473567714
38.79,38.81,0.5546316912862485,0.6956850024151263,0.2773158456431242,0.34784250120756316,0.009416022213913012,-0.020065310554805833,0,0,-22.562813379914285,-22.562813379914285,-553.6770500524765,0.6251583468506874
39.29,39.31,0.29505863460908227,0.060536746904427945,0.1445787309584503,0.030873740921258254,-0.011844901741301532,-0.008216512457507638,0,0,131.9037872238192,129.61343755264846,36.172816610399,0.1777976907567551
39.78,39.82,0.23862423690072668,0.6340501448846794,0.11692587608135607,0.3170250724423397,-0.015157140371396177,0.007066206961613981,0,0,-90.62392943744956,-92.22203432978888,549.3395188777954,0.436337190892703
40.27,40.32,0.3404153140844505,0.3114693969995076,0.17361181018306976,0.1557346984997538,0.00046339417507471753,0.009583029618594053,0,0,8.880685984124852,10.856111245759386,-181.54988542821587,0.32594235554197903
40.78,40.82,0.5809796314870027,0.594112897304807,0.29048981574350136,0.2970564486524035,0.008524764870018775,-0.016355804987312157,0,0,-2.235273477792843,-2.235273477792843,-635.4346162111177,0.5875462643959048
41.28,41.32,0.3561451500835415,0.5653663420443382,0.1709496720400999,0.27137584418128236,0.007468678340827255,-0.022481300207935356,0,0,-45.40826538748423,-45.40826538748424,-398.99730791703354,0.4607557460639399
41.76,41.8,0.29223916061985833,0.4942729702602059,0.14611958030992916,0.24219375542750088,0.0019137657627579865,0.0015972620323106285,0,0,-51.37462010008231,-49.48281002769125,18.02912132406931,0.3932560654400321
42.26,42.29,0.48743655464047975,0.5795536505717921,0.24859264286664468,0.28977682528589604,-0.011201839466385567,0.009091460777214741,0,0,-17.26671819128577,-15.299598084779321,1923.1904063221568,0.5334951026061359
42.77,42.79,0.4446368090580412,0.26466790851374106,0.226764772619601,0.12968727517173312,-0.01456628142449145,-0.0015072218402373966,0,0,50.74515820517918,54.46875564294514,162.49176510151852,0.35465235878589113
43.28,43.28,0.279433725924827,0.5252221323836509,0.13692252570316524,0.2521066235441524,-0.0023605138770037212,-0.02122163558116705,0,0,-61.091559558271896,-59.21617856340176,-159.9610055700695,0.402327929154239
43.77,43.76,0.5826613319184735,0.13496904431423,0.29133066595923673,0.067484522157115,0.007638467692909526,-0.0050208860930955265,0,0,124.76960352611158,124.76960352611158,967.2557132052427,0.3588151881163517
44.27,44.26,0.3603194719724547,0.5841653101635174,0.18015973598622734,0.28039934887848833,0.006315483851391981,0.007385683592257742,0,0,-47.40062358333199,-43.529534509868725,-15.622022652701482,0.47224239106798604
44.77,44.74,0.13155456463037615,0.13852283569680277,0.06446173666888431,0.06787618949143336,-0.0002703245842319499,0.005657086631635923,0,0,-5.160203006978787,-5.160203006978789,-220.07325230652998,0.13503870016358946
45.26,45.23,0.6038715423300665,0.9704197479385694,0.2958970557417326,0.4852098739692847,-0.008163072792975509,-0.012231724044051984,0,0,-46.566757737185405,-48.472958317650914,-39.89891425336183,0.787145645134318
45.75,45.73,0.4343923153874252,0.1647275166820302,0.21285223453983834,0.0807164831741948,-0.011308830315946657,-0.018968241431250036,0,0,90.02032123487875,90.02032123487876,-50.59545506419426,0.2995599160347277
46.24,46.22,0.1887500158750384,0.3671712767075004,0.09626250809626959,0.17991392558667518,-0.0040913308096450635,0.008139826100244352,0,0,-64.18939630954014,-60.57824440331418,-604.2322409656981,0.2779606462912694
46.75,46.71,0.4310250090292353,0.3021347395088105,0.21551250451461765,0.15106736975440524,0.0072124586796933,0.014856514888847422,0,0,35.16021434003652,35.16021434003652,-69.27423412252132,0.3665798742690229
